zip_code,landsqmi,watersqmi,cen10pop,lat,long
44659,0.12,0,163,40.694922,-81.702555
44661,0.06,0,171,40.595626,-82.113009
44662,60.05,0.23,9656,40.71101,-81.556289
44663,93.25,0.79,25362,40.459991,-81.452391
44666,23.47,0.12,2928,40.848342,-81.638693
44667,46.46,0.09,13481,40.833815,-81.766531
44669,17.38,0.03,1382,40.79247,-81.157456
44670,0.17,0,235,40.762639,-81.188753
44671,0.8,0,380,40.646033,-81.365669
44672,3.27,0.02,4874,40.920003,-81.025268
44675,30.49,1.53,2082,40.502358,-81.253774
44676,54.79,0.23,4877,40.690773,-82.033794
44677,16.48,0.01,2543,40.87452,-81.858577
44678,0.93,0,152,40.566644,-81.349941
44680,18.07,0.03,4138,40.605568,-81.541474
44681,59.38,0.02,7799,40.507952,-81.661848
44682,0.38,0,803,40.397262,-81.405289
44683,68.47,0.85,8550,40.364832,-81.325281
44685,25.62,0.06,27556,40.955405,-81.424373
44687,0.07,0,249,40.537922,-81.719984
44688,22.98,0,3053,40.683908,-81.255382
44689,3.66,0,638,40.64521,-81.659132
44690,0.3,0,166,40.613106,-81.693638
44691,156.79,0.68,43753,40.805756,-81.982479
44693,0.97,0,86,40.301856,-81.186168
44695,30.14,0.59,1608,40.442011,-81.170166
44697,0.61,0.07,187,40.612058,-81.424219
44699,54.58,2.89,937,40.27729,-81.280918
44702,0.54,0,1053,40.79979,-81.375811
44703,1.1,0,8895,40.810563,-81.381353
44704,2.42,0,3811,40.800388,-81.340379
44705,8.2,0.09,18772,40.834614,-81.331149
44706,18.58,0,18246,40.753525,-81.418645
44707,14.37,0,9208,40.761094,-81.34984
44708,10.24,0.35,25109,40.817882,-81.435881
44709,5.76,0,18905,40.842337,-81.386175
44710,2.23,0,9179,40.78971,-81.425963
44714,2.63,0.01,9056,40.836317,-81.358279
44718,8.22,0.31,11951,40.847623,-81.451327
44720,34.04,0.21,39010,40.903441,-81.433275
44721,15.38,0.02,13560,40.892581,-81.332063
44730,36.98,0.01,6050,40.767017,-81.265784
44802,28.45,0,1032,41.045626,-83.419418
44804,20.27,0,1202,41.105589,-83.534122
44805,153.28,0.79,32345,40.872668,-82.317038
44807,71.41,0.07,2381,41.059801,-82.876936
44809,0.32,0,293,41.133492,-83.288906
44811,117.47,0.31,12867,41.246328,-82.846601
44813,71.71,0.22,8051,40.599849,-82.529699
44814,26.31,0.03,2929,41.324106,-82.47216
44815,1.13,0,637,41.246607,-83.239471
44816,0.03,0,42,41.330202,-82.352522
44817,31.71,0.01,1562,41.203853,-83.549482
44818,73.15,0.12,2644,40.998342,-82.989373
44820,160.14,0.56,18102,40.817186,-82.974028
44822,43.52,0.16,3240,40.556688,-82.398092
44824,24.83,0.59,4060,41.383228,-82.805892
44825,0.04,0,58,40.954204,-82.94319
44826,26.41,0.03,1687,41.24234,-82.477643
44827,47.53,0.09,7097,40.822444,-82.75506
44828,0.22,0,166,41.231935,-82.860916
44830,119.11,0.42,18962,41.16814,-83.397303
44833,91.11,0.27,17121,40.710586,-82.793744
44836,35.07,0.09,2654,41.23642,-83.059914
44837,67.65,0.31,4514,41.021221,-82.472683
44838,0.31,0,266,40.771578,-82.256135
44839,35.35,6.93,12519,41.380951,-82.556921
44840,46.36,0.12,2900,40.787971,-82.178267
44841,19.02,0,710,41.251213,-83.30603
44842,72.29,0.25,5436,40.649291,-82.22463
44843,27.33,0.1,2387,40.689497,-82.407602
44844,17.62,0.02,764,40.992078,-83.26093
44846,22.95,0.23,3301,41.319413,-82.605836
44847,70.14,0.3,3739,41.230414,-82.712888
44849,48.72,0,2260,40.809261,-83.130473
44850,0.38,0,148,41.035393,-82.684018
44851,74.24,0.75,5308,41.109175,-82.391571
44853,27.28,0,1397,41.055286,-83.303004
44854,38.91,0.01,1749,40.943646,-82.867819
44855,27.02,0.08,1271,41.106391,-82.591626
44856,0.05,0,128,40.793974,-82.856755
44857,83.06,0.54,23805,41.216499,-82.577642
44859,30.32,0.2,1737,41.021963,-82.330724
44861,0.03,0,64,41.239479,-83.147917
44864,59.11,1.47,3204,40.667614,-82.320618
44865,35.5,0.21,3434,40.993406,-82.676942
44866,25.98,0.13,2259,40.924008,-82.197756
44867,60.93,0,2351,41.149035,-82.98222
44870,58.29,34.11,41030,41.42828,-82.744814
44874,0.47,0.01,394,40.967869,-82.367336
44875,79.07,0.39,13818,40.88999,-82.651686
44878,60.48,0.26,3147,40.941615,-82.520732
44880,30.79,0.23,2864,41.034602,-82.220113
44881,0.04,0,70,40.870016,-82.876037
44882,73.42,0.03,2909,40.946635,-83.140144
44883,166.89,1.37,29413,41.123331,-83.173911
44887,30.02,0.01,1020,40.916191,-82.790657
44889,79,0.57,6703,41.245882,-82.382432
44890,87.63,0.96,11162,41.085172,-82.710562
44901,0.12,0,2501,40.791707,-82.509404
44902,1.87,0,5432,40.758156,-82.510589
44903,114.22,3.47,25602,40.776344,-82.527634
44904,51.27,0.79,13906,40.663724,-82.61444
44905,12.72,0.04,14513,40.778095,-82.467189
44906,20.79,0.04,16718,40.767349,-82.572626
44907,7.79,0.03,14313,40.727662,-82.520406
45001,0.61,0,606,39.141445,-84.712238
45002,25.41,0.84,13388,39.196791,-84.757565
45003,10.56,0.43,697,39.586583,-84.78647
45005,36.05,0.55,29963,39.538613,-84.295877
45011,60.63,0.63,69677,39.426562,-84.497608
45013,115.44,0.65,52613,39.413632,-84.652679
45014,21.7,0.26,43917,39.325714,-84.55239
45015,6.02,0.12,12038,39.37703,-84.567353
45030,42.62,1.05,17921,39.259888,-84.759577
45032,0.27,0.02,348,39.502773,-84.010203
45033,0.05,0,276,39.176783,-84.762971
45034,0.91,0.05,1184,39.358163,-84.242753
45036,81.31,0.23,37504,39.444047,-84.214158
45039,15.85,0.38,22814,39.328579,-84.246085
45040,28.09,0.04,50627,39.350783,-84.313198
45041,0.18,0.01,199,39.210424,-84.702261
45042,49.52,0.41,26451,39.556885,-84.420158
45044,38.13,0.4,52822,39.482346,-84.410917
45050,7.44,0,8548,39.445352,-84.359182
45051,0.09,0,177,39.097961,-84.646609
45052,13.14,0.83,4004,39.144456,-84.779062
45053,27.13,0,3420,39.352993,-84.78792
45054,30.86,0.02,2471,39.441468,-84.08054
45056,76.01,0.32,27038,39.490929,-84.744187
45062,0.32,0,688,39.479663,-84.552961
45064,31.64,0.22,2857,39.562006,-84.596384
45065,2.64,0.09,4442,39.370229,-84.211218
45066,20.68,0.01,23839,39.551158,-84.224353
45067,19.89,0.21,13898,39.494819,-84.480997
45068,66.08,4.27,10479,39.524739,-84.065635
45069,28.44,0.02,49060,39.346921,-84.413538
45070,0.4,0,192,39.589695,-84.558088
45101,18.03,0.37,2385,38.693759,-83.738431
45102,22.03,0.43,22680,39.01719,-84.204346
45103,86.3,1.69,31485,39.097086,-84.13448
45106,74.92,0.97,12349,38.94502,-84.064915
45107,75.5,0.35,9236,39.292169,-83.968591
45111,0.76,0.01,376,39.196499,-84.289827
45112,0.25,0.07,64,38.793093,-84.139912
45113,37.74,0.23,3857,39.396971,-83.985801
45115,1.04,0,78,38.824132,-83.699155
45118,39.3,0.28,3614,39.172249,-83.934069
45120,41.07,0.47,3672,38.828417,-84.090026
45121,103.89,1.48,9036,38.869746,-83.90352
45122,44.17,0.22,11054,39.216745,-84.115369
45123,98.38,1.21,8671,39.349996,-83.38602
45130,37.55,0,3913,38.909438,-83.998661
45131,0.21,0.04,238,38.790337,-83.966938
45132,0.18,0,262,39.343919,-83.600257
45133,319.13,3.38,23900,39.16185,-83.576231
45135,70.49,0.02,4761,39.347615,-83.541912
45140,46.32,0.61,53267,39.257273,-84.241953
45142,63.66,0.15,4444,39.204555,-83.810822
45144,70.11,1.12,4272,38.705934,-83.610309
45145,0.02,0,40,39.145329,-84.005165
45146,27.16,0.08,1580,39.314119,-83.804201
45147,0.76,0.12,147,39.20512,-84.284277
45148,23.14,0.11,1588,39.290218,-83.887266
45150,32.71,0.36,31394,39.166379,-84.230309
45152,51.59,0.25,11329,39.351315,-84.121027
45153,27.87,0.27,1665,38.864534,-84.187265
45154,66.37,0.21,9172,39.060222,-83.915647
45155,0.51,0.01,366,39.042506,-83.752161
45156,0.63,0.15,98,38.815161,-84.213826
45157,41.74,0.8,9758,38.953739,-84.23017
45158,0.21,0,370,39.181517,-84.089598
45159,51.04,0.13,3392,39.336834,-83.691741
45160,0.35,0,699,39.122876,-84.136621
45162,23.61,0.22,2519,39.269652,-84.075075
45164,0.28,0,271,39.554033,-83.782167
45166,0.74,0,98,39.476597,-83.687759
45167,61.33,0.8,3764,38.772821,-83.797606
45168,32.77,0.02,1607,38.850496,-83.754643
45169,97.11,0.32,4772,39.506479,-83.650882
45171,75.45,0.54,6054,39.014545,-83.800276
45172,0.44,0,131,39.074472,-83.386883
45174,1.23,0.06,2258,39.158526,-84.312214
45176,52.73,1.13,9100,39.079262,-84.029729
45177,172.55,2.47,22260,39.463017,-83.844424
45202,2.71,0.18,15483,39.109356,-84.502584
45203,1.27,0.05,2236,39.105288,-84.53354
45204,3.24,0.27,6972,39.106537,-84.553193
45205,2.9,0,19389,39.110038,-84.575206
45206,2.01,0,10745,39.127338,-84.484393
45207,1.18,0,7974,39.142068,-84.471336
45208,4.25,0,17614,39.134746,-84.43443
45209,2.37,0,9605,39.153022,-84.426671
45211,9.04,0,36111,39.15609,-84.596637
45212,3.73,0,22253,39.16419,-84.452189
45213,3.16,0,12013,39.180801,-84.420095
45214,2.27,0,8738,39.115007,-84.534356
45215,11.74,0,29623,39.235279,-84.461949
45216,3.02,0,9570,39.200917,-84.481754
45217,2.07,0.01,6566,39.166056,-84.497807
45218,1.64,0,3846,39.263764,-84.518217
45219,1.75,0,16526,39.127376,-84.513064
45220,2.86,0.02,15313,39.148783,-84.520309
45223,5.82,0.01,12360,39.17081,-84.549528
45224,6.43,0,19837,39.201067,-84.53169
45225,3.11,0.01,9040,39.142809,-84.551212
45226,5.56,0.55,5476,39.111687,-84.421674
45227,5.79,0.08,17486,39.153872,-84.385808
45229,2.73,0,13020,39.152745,-84.486802
45230,13.71,0.44,27536,39.073748,-84.389281
45231,14.35,0.21,40893,39.247498,-84.53483
45232,2.36,0.01,6358,39.188263,-84.510096
45233,11.11,0.34,15808,39.116767,-84.672583
45236,6.92,0,24552,39.209844,-84.397289
45237,6.06,0,20021,39.193038,-84.45226
45238,10.06,0,45760,39.107658,-84.610282
45239,6.33,0,28315,39.203625,-84.580623
45240,9.23,0.09,27286,39.284509,-84.529331
45241,17.65,0.06,23044,39.276362,-84.397108
45242,13.82,0.03,22055,39.242803,-84.352996
45243,19.43,0.09,14891,39.188557,-84.336021
45244,22.01,0.62,28565,39.114232,-84.326436
45245,15.75,0.04,18542,39.061125,-84.276136
45246,10.1,0.01,15133,39.289592,-84.469213
45247,21.21,0.15,22082,39.216693,-84.661108
45248,11.9,0,24915,39.164331,-84.662549
45249,6.51,0.03,12902,39.280355,-84.32889
45251,11.93,0.02,22391,39.27464,-84.597876
45252,11.35,0.17,4600,39.270192,-84.628137
45255,12.77,0.19,21775,39.059554,-84.328333
45301,0.09,0,130,39.711329,-84.02221
45302,50.56,0.08,4280,40.40591,-84.20915
45303,31.76,0.06,2223,40.213971,-84.659636
45304,84.87,0.09,7300,39.989273,-84.52531
45305,14.45,0.1,10712,39.632188,-84.078557
45306,33.52,0.06,2294,40.459234,-84.187139
45307,0.16,0,338,39.580814,-83.723592
45308,51.15,0.42,4682,40.129638,-84.45769
45309,66.7,0,12123,39.842731,-84.414705
45310,0.17,0,244,40.352937,-84.642673
45311,91.37,0.8,6367,39.626388,-84.667499
45312,27.55,0.01,1435,40.052153,-84.093008
45314,50.6,0.2,5916,39.75008,-83.77625
45315,10.73,0,4377,39.85699,-84.339063
45316,0.1,0,115,39.797001,-83.8256
45317,24.69,0,1180,40.211018,-83.988585
45318,44.71,0.31,5365,40.129069,-84.353716
45319,0.39,0,293,39.916364,-83.94306
45320,133.82,0.39,15691,39.750639,-84.681425
45321,13.12,0.01,931,39.878597,-84.686054
45322,19.89,0.12,21447,39.899781,-84.32783
45323,6.33,0,5019,39.849966,-83.927621
45324,32.04,0.24,40529,39.819023,-83.990794
45325,25.4,0.16,2647,39.692609,-84.430204
45326,23.07,0.01,1179,40.140632,-84.093589
45327,48,0.01,8917,39.62876,-84.403005
45328,0.4,0,525,40.116196,-84.496233
45330,0.87,0,834,39.648255,-84.528608
45331,149.51,0.58,22930,40.098606,-84.650546
45332,12.71,0.06,612,39.990846,-84.790873
45333,22.16,0.24,1345,40.249465,-84.331773
45334,25.71,0.02,2037,40.443454,-84.043362
45335,84.9,0.37,6939,39.6398,-83.741205
45336,0.76,0,153,40.44268,-84.257321
45337,20.48,0.02,1690,39.981478,-84.42262
45338,50.85,0.16,5298,39.849751,-84.543549
45339,14.29,0.24,1234,40.012759,-84.34203
45340,23.09,0.05,830,40.368571,-84.052152
45341,6.06,0.36,3883,39.875585,-84.024458
45342,34.69,0.42,36784,39.629338,-84.275969
45344,66.04,0.23,16955,39.952394,-84.009766
45345,21.75,0,6144,39.737813,-84.407471
45346,41.99,0.07,2293,39.982115,-84.709956
45347,55.13,0.23,4324,39.884214,-84.750967
45348,30.3,0.14,994,40.329646,-84.64879
45349,0.27,0,427,39.988475,-83.94157
45350,0.19,0,106,40.324339,-84.57374
45351,0.32,0,274,40.339415,-84.495151
45352,0.15,0,208,40.050123,-84.744283
45353,2.81,0,196,40.292573,-84.042704
45354,0.88,0,642,39.910552,-84.399687
45356,76.21,0.87,25172,40.16284,-84.22821
45358,0.15,0,356,39.98658,-84.4877
45359,15.06,0.14,1970,40.046535,-84.350706
45360,0.15,0.01,335,40.330159,-84.092195
45361,0.45,0,288,39.963708,-84.414818
45362,32.09,0.04,1076,40.292481,-84.627731
45363,23.35,0.05,1770,40.239308,-84.40007
45365,160.43,0.8,30561,40.28374,-84.159773
45368,79.11,0.16,4727,39.844915,-83.647979
45369,44.1,0.3,3545,39.952816,-83.593695
45370,21.49,0.22,2452,39.608306,-84.032996
45371,49.32,0.52,18333,39.939546,-84.16064
45372,0.26,0,375,40.016003,-83.842303
45373,85.54,0.72,35131,40.032528,-84.194575
45377,22.08,0.27,15215,39.896083,-84.224285
45378,0.23,0,407,39.902924,-84.488721
45380,68.33,0.16,5477,40.244498,-84.516917
45381,51.27,0.18,5509,39.725292,-84.524833
45382,20.65,0,1269,39.898396,-84.608917
45383,26.08,0.13,7037,39.955577,-84.343208
45384,1.3,0.02,2001,39.714149,-83.884739
45385,136.69,0.9,37247,39.669121,-83.911874
45387,27.58,0.16,5169,39.797224,-83.887362
45388,17.52,0.01,812,40.316916,-84.47814
45389,0.32,0,521,40.057169,-84.0276
45390,52.88,0.12,3461,40.215185,-84.760567
45402,4.2,0.12,11420,39.75936,-84.209094
45403,4.13,0.06,15006,39.768856,-84.147428
45404,6.12,0.11,10833,39.791105,-84.159969
45405,3.92,0.09,18948,39.79216,-84.216028
45406,5,0.01,21914,39.784214,-84.24108
45409,3.46,0.04,12868,39.721305,-84.18797
45410,2.23,0,15339,39.748047,-84.158124
45414,22.68,0.39,21055,39.847871,-84.207558
45415,6.17,0.11,12631,39.835581,-84.257387
45416,1.86,0,5740,39.807155,-84.258107
45417,32.77,0.16,31281,39.735172,-84.288826
45418,2.41,0.03,1351,39.699391,-84.260728
45419,3.85,0,15159,39.713376,-84.167179
45420,6.19,0.03,25438,39.718818,-84.129169
45424,31.54,0.22,49930,39.843157,-84.110015
45426,19.29,0.01,15239,39.804459,-84.319726
45428,0.59,0,240,39.742877,-84.260635
45429,9.94,0.01,25885,39.682905,-84.158915
45430,5.03,0,7402,39.709674,-84.084844
45431,11.46,0.01,26315,39.763796,-84.084229
45432,7.52,0.01,15288,39.739492,-84.085195
45433,10.93,0.33,2011,39.821901,-84.049873
45434,10.49,0.13,12163,39.721385,-84.031824
45439,6.17,0.24,10000,39.699728,-84.219335
45440,9.42,0.02,20734,39.675916,-84.095621
45449,6.63,0.19,18175,39.664052,-84.237763
45458,20.01,0.03,29880,39.600591,-84.156971
45459,14.09,0.06,27749,39.647433,-84.170598
45502,115.57,2.22,16110,39.860825,-83.752812
45503,17.34,1.34,32999,39.959574,-83.771782
45504,23.24,0.15,18465,39.946846,-83.867291
45505,13.47,0.05,20197,39.902038,-83.757349
45506,12.32,0.04,14055,39.907948,-83.836862
45601,341.98,3.24,57842,39.31206,-82.957071
45612,113.85,0.69,5303,39.206876,-83.279087
45613,77.39,0.15,3597,39.034216,-82.8509
45614,73.16,0.72,5080,38.929677,-82.277196
45616,82.33,0.12,1559,38.760962,-83.314325
45617,0.17,0,71,39.279646,-83.155641
45618,0.02,0,30,38.885494,-83.616413
45619,35.04,0.54,8200,38.471364,-82.452233
45620,23.01,0.93,917,38.960269,-82.141796
45621,0.29,0,313,39.110788,-82.607744
45622,14.47,0.02,321,39.375004,-82.490842
45623,72.3,0.53,3494,38.641686,-82.269786
45624,0.13,0,31,39.170232,-83.347015
45628,80.42,0,5211,39.39098,-83.198042
45629,30.44,0.58,3438,38.657553,-82.815896
45630,0.11,0,118,38.699141,-83.091559
45631,113.3,1.86,15048,38.819839,-82.261287
45634,34.18,0.88,2112,39.183844,-82.484583
45636,0.65,0.05,148,38.587615,-82.828993
45638,77.53,1.45,21635,38.561201,-82.680194
45640,177.94,0.56,15960,39.019673,-82.656336
45642,0.06,0.01,33,39.047033,-83.054463
45644,60.68,0.02,4249,39.459532,-82.844762
45645,46.74,0.13,3036,38.566358,-82.527001
45646,15.67,0.07,370,39.075169,-83.322787
45647,66.49,0.14,2484,39.294341,-82.733029
45648,142.1,1.38,13372,38.917892,-83.007754
45650,14.94,0.06,435,38.738293,-83.422328
45651,149.91,0.61,6047,39.28542,-82.483478
45652,33.23,0.39,3519,38.823821,-83.095018
45653,46.58,0.18,4179,38.889634,-82.821976
45654,56.07,0.17,917,39.366498,-82.377618
45656,130.05,0.48,6639,38.880772,-82.593729
45657,98.43,0.26,2744,38.843671,-83.236452
45658,97.16,0.39,2787,38.762928,-82.411555
45659,98.27,0.61,2973,38.65498,-82.64113
45660,196.13,0.71,8297,38.991389,-83.367397
45661,101.82,1.16,7657,39.045633,-83.10822
45662,53.85,0.91,30219,38.782086,-82.918349
45663,64.75,0.71,6762,38.738811,-83.088819
45669,34.63,0.25,10399,38.498413,-82.358442
45671,16.79,0.01,457,38.970254,-83.248012
45672,53.46,0.15,1749,39.192718,-82.694823
45673,0.52,0,385,39.203916,-82.811991
45674,1.62,0.03,584,38.882424,-82.374667
45678,40.74,0.24,1101,38.610443,-82.379581
45679,58.01,0.01,2812,38.964573,-83.555915
45680,33.15,0.48,13074,38.467808,-82.546829
45681,38.33,0.01,1689,39.308342,-83.256236
45682,46.51,0.09,2420,38.806931,-82.694911
45684,79.26,1.17,1804,38.651441,-83.191469
45685,30.27,0.02,1251,38.931802,-82.456548
45686,92.51,0.58,3397,39.014131,-82.376867
45688,36.71,0.12,475,38.731078,-82.543255
45690,143.87,1.82,14412,39.136727,-83.007782
45692,81.83,0.21,8773,39.113937,-82.541066
45693,126.36,0.16,8981,38.807103,-83.54029
45694,71.26,0.65,12147,38.743875,-82.780883
45695,36.74,0.23,674,39.161543,-82.372654
45696,36.01,0.17,1438,38.601157,-82.452118
45697,103.09,0.02,4894,38.931555,-83.673716
45698,3.7,0.04,341,39.2858,-82.39173
45701,148.25,1.87,34122,39.311963,-82.08602
45710,101.02,0.33,5541,39.189862,-82.237676
45711,51.11,0.23,1115,39.428432,-81.931976
45714,34.46,0.73,9951,39.316984,-81.614345
45715,42.62,0.73,2630,39.605069,-81.628021
45716,0.39,0,469,39.462855,-82.181731
45719,0.71,0,1046,39.400532,-82.126627
45721,0.05,0,29,39.565488,-81.584377
45723,65.97,0.87,3740,39.22625,-81.823487
45724,53.29,0.09,1744,39.383437,-81.800411
45727,31.25,0.13,516,39.650087,-81.488187
45729,25.57,0.04,1289,39.418373,-81.604397
45732,74.6,1.03,4776,39.515733,-82.068357
45734,34.78,0.01,549,39.641444,-81.191281
45735,50.06,0.18,1730,39.261786,-81.928198
45740,0.35,0,494,39.478091,-82.076656
45741,42.68,0.01,918,39.075062,-82.247085
45742,26.98,0.52,3014,39.287076,-81.730393
45743,36.71,0.27,1449,39.07644,-81.847644
45744,54.4,1,2728,39.548767,-81.493983
45745,74.52,0.35,1140,39.606169,-81.329638
45746,16.54,0.18,433,39.607107,-81.458824
45750,111.17,2.06,27785,39.429949,-81.422175
45760,19.56,0.1,3892,39.016845,-82.121702
45761,33.2,0.17,1745,39.42576,-82.075255
45764,80.48,0.83,9431,39.442499,-82.231394
45766,29.51,0.11,1382,39.325249,-82.257669
45767,113.81,0.67,2800,39.539275,-81.128173
45768,29.92,0.4,1703,39.422645,-81.295091
45769,104.94,0.1,6642,39.109284,-82.05104
45770,20.45,0.56,620,38.982608,-81.798272
45771,61.69,1.18,3432,38.98169,-81.894582
45772,43.16,0.46,2149,39.148706,-81.81917
45773,4.79,0,83,39.458516,-81.267304
45775,29.07,0,1259,39.082882,-82.154233
45776,19.68,0.02,765,39.18141,-82.024066
45778,24.39,0.26,824,39.353531,-81.893065
45779,0.73,0.17,755,38.997761,-81.965765
45780,2.53,0.02,3254,39.366438,-82.130881
45782,0.55,0.01,343,39.487627,-82.08102
45784,37.45,0.2,3386,39.388458,-81.678142
45786,65.31,1.29,3253,39.501918,-81.656332
45787,0.03,0,29,39.468247,-81.632005
45788,34.53,0.16,1129,39.514987,-81.367568
45789,11.42,0.07,177,39.551276,-81.255011
45801,44.96,0.57,25303,40.772873,-84.034097
45804,21.73,1.16,15758,40.709622,-84.061155
45805,15.04,0.15,22514,40.728042,-84.165459
45806,60.04,1.19,11158,40.672435,-84.126166
45807,76.04,0.41,12221,40.805996,-84.171653
45808,0.53,0,349,40.830591,-83.968919
45809,0.25,0,157,40.845494,-84.187163
45810,62.57,0.05,8460,40.784403,-83.81327
45812,39.83,0.01,1943,40.681882,-83.823151
45813,54.81,0.58,3530,41.192293,-84.733173
45814,35.66,0.02,2620,40.899318,-83.630161
45816,0.27,0,291,41.004457,-83.794042
45817,64.6,0.28,6736,40.878759,-83.883975
45819,0.26,0,233,40.624019,-84.260393
45820,0.72,0,543,40.834954,-84.084002
45821,39.71,0.43,1435,41.226064,-84.558775
45822,164.01,10.48,18943,40.555742,-84.598725
45826,0.27,0,306,40.436217,-84.493693
45827,61.84,0.44,2369,40.998103,-84.298851
45828,33.04,0.08,6125,40.483279,-84.671645
45830,94.85,0.18,6228,40.90846,-84.095933
45831,73.71,0.14,3181,41.111205,-84.250346
45832,69.79,0.11,2905,40.926421,-84.730092
45833,68.97,0.38,10667,40.834219,-84.348665
45835,19.16,0,490,40.754415,-83.699893
45836,24.02,0.06,1479,40.792911,-83.639896
45838,0.14,0,50,40.742048,-84.477662
45840,167.69,1.68,54979,41.025371,-83.651983
45841,25.61,0,929,40.873705,-83.741573
45843,100.21,0,3701,40.771707,-83.544556
45844,54.32,0.37,3256,40.910907,-84.282481
45845,31.97,0.21,3178,40.331338,-84.382544
45846,74.48,0.11,4437,40.411515,-84.74252
45849,44.24,0.03,1219,41.013772,-84.446662
45850,59.97,0.26,3653,40.704698,-83.918239
45851,33.85,0,669,41.032333,-84.600051
45853,1.1,0.02,1439,40.985266,-84.1985
45854,0.33,0,498,40.757571,-83.952126
45855,0.27,0,193,41.087908,-84.584089
45856,104.77,0.09,5194,41.111678,-83.999866
45858,62.82,0.04,3083,41.106604,-83.804696
45859,1.33,0,495,40.683735,-83.778658
45860,34.98,0.03,2274,40.399273,-84.516848
45861,1.88,0,296,41.082814,-84.426503
45862,36.7,0.06,1507,40.668866,-84.516009
45863,30.14,0.21,1254,40.908049,-84.444959
45864,1.1,0,163,41.097045,-84.146577
45865,31.71,1.27,4745,40.391875,-84.368261
45866,0.19,0.04,186,40.490375,-84.551169
45867,25.58,0.02,1189,40.897586,-83.526562
45868,15.56,0,567,40.966283,-83.849662
45869,36.78,0.02,4534,40.457931,-84.40387
45870,0.33,0,156,40.556279,-83.951424
45871,23.75,0.01,1955,40.493423,-84.300445
45872,30.37,0.09,4240,41.188726,-83.685661
45873,49.08,0.65,2238,41.117776,-84.390198
45874,57.29,0.03,2100,40.788114,-84.672051
45875,102.47,0.43,10989,41.022008,-84.061201
45876,0.6,0,863,40.927246,-84.340922
45877,27.76,0.13,2139,40.959121,-83.933578
45879,105.7,0.28,6284,41.128714,-84.563581
45880,59.19,0.01,2395,41.071213,-84.732946
45881,29.48,0.02,1461,40.946247,-83.780047
45882,83.93,0.11,3004,40.681856,-84.678497
45883,36.01,0.08,3883,40.410203,-84.622937
45884,0.17,0,145,40.554315,-84.082742
45885,70.87,0.22,12661,40.569863,-84.390644
45886,21.22,0,551,40.9969,-84.620781
45887,71.33,0.13,4755,40.710947,-84.365224
45888,0.17,0,220,40.602358,-84.08682
45889,20.34,0.02,1351,41.152324,-83.638317
45890,14.78,0.03,671,40.975432,-83.489969
45891,132.24,0.52,15275,40.874541,-84.574267
45894,32.7,0.02,605,40.759089,-84.461379
45895,189.52,0.25,17945,40.577695,-84.154664
45896,38.03,0.03,2089,40.607436,-83.929663
45897,1.38,0.01,101,40.828798,-83.655599
45898,33.88,0.16,1314,40.743473,-84.769653
45899,0.31,0,194,40.80046,-84.773851
46001,73.84,0.16,10459,40.251251,-85.657942
46011,74.75,0.08,16770,40.129896,-85.760597
46012,32.49,0.28,19414,40.1532,-85.621229
46013,21.62,0.01,17876,40.047933,-85.681768
46016,6.37,0,19225,40.097817,-85.681513
46017,17.31,0.03,6025,40.069277,-85.60716
46030,37.35,0.34,3308,40.166145,-86.009191
46031,47.13,0.1,2161,40.210969,-86.018095
46032,25.81,0.38,42234,39.962604,-86.174761
46033,17.14,0.53,34889,39.979283,-86.085557
46034,28.81,1,6730,40.127927,-86.046784
46035,24.03,0,1113,40.190015,-86.677986
46036,78.63,0,11663,40.295166,-85.831108
46037,18.92,0.81,35891,39.960563,-85.947162
46038,15.79,0.41,37723,39.966704,-86.017173
46039,27.07,0,745,40.369458,-86.312273
46040,33.28,0.45,9944,39.92728,-85.834287
46041,251.44,0.16,23891,40.295038,-86.49384
46044,21.88,0.02,2965,40.211777,-85.792705
46045,0.03,0,93,40.288764,-86.14986
46047,0.01,0,43,40.28414,-85.947357
46048,1.35,0,2406,39.955512,-85.801727
46049,26.91,0,850,40.294988,-86.221816
46050,45.77,0,1706,40.204434,-86.348899
46051,15.83,0,2826,40.057932,-85.837287
46052,177.96,0.02,22060,40.042906,-86.456533
46055,25.97,0.54,10193,39.888415,-85.90221
46056,23.18,0.02,2246,39.975815,-85.611956
46057,24.92,0,1179,40.336261,-86.377326
46058,26.74,0,2149,40.361165,-86.647374
46060,79.86,0.75,34708,40.064624,-85.915911
46062,34.07,2.04,29730,40.061266,-86.056039
46063,0.46,0,401,40.270448,-85.723973
46064,65.01,0.34,17148,39.983678,-85.741604
46065,38.1,0.01,3669,40.427754,-86.612176
46068,45.27,0,2850,40.376963,-86.115827
46069,90.89,0.1,6664,40.138691,-86.228367
46070,45.39,0.01,2351,40.335565,-85.662341
46071,69.36,0.16,3417,40.120056,-86.608756
46072,112.69,0,9324,40.286104,-86.067353
46074,36.1,0.16,26745,40.036139,-86.172533
46075,30.87,0.02,2913,40.020864,-86.330672
46076,44.39,0.02,1696,40.356035,-85.928005
46077,43.61,0.18,24512,39.984562,-86.282625
46103,0.04,0,159,39.688623,-86.613632
46104,28.01,0.02,970,39.65847,-85.60183
46105,42.17,0.01,1928,39.764072,-86.810568
46106,27.21,0,5928,39.513173,-86.205119
46107,3.24,0,12774,39.716413,-86.091459
46110,14.54,0.09,500,39.56146,-85.92202
46111,0.11,0,322,39.538824,-86.369536
